,epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100k_inhabitants,vaccinated_second,vaccinated_second_per_100k_inhabitants
1105,17,2020-04-20,Brazil,TOTAL,TOTAL,107,2598,1740,40937,2575,40581,1.22689,19.332179999999997,0.06346,6722.0,145827.0,,,,,,
1106,17,2020-04-21,Brazil,AC,TOTAL,0,8,19,195,8,195,0.9071,22.11047,0.041030000000000004,64.0,251.0,,,,,,
1107,17,2020-04-21,Brazil,AL,TOTAL,1,19,39,210,19,210,0.56931,6.2924,0.09047999999999999,72.0,281.0,,,,,,
1108,17,2020-04-21,Brazil,AM,TOTAL,8,193,110,2270,193,2270,4.65667,54.7701,0.08502,726.0,700.0,,,,,,
1109,17,2020-04-21,Brazil,AP,TOTAL,0,13,31,466,13,457,1.5371299999999999,55.10026,0.0279,222.0,819.0,,,,,,
1110,17,2020-04-21,Brazil,BA,TOTAL,1,48,127,1504,47,1489,0.32273,10.11224,0.03191,376.0,152.0,,,,,,
1111,17,2020-04-21,Brazil,CE,TOTAL,15,221,229,3716,215,3716,2.42004,40.691720000000004,0.05947,88.0,15463.0,,,,,,
1112,17,2020-04-21,Brazil,DF,TOTAL,0,24,38,913,24,881,0.79595,30.27923,0.026289999999999997,523.0,118.0,,,,,,
1113,17,2020-04-21,Brazil,ES,TOTAL,0,34,101,1313,34,1212,0.84606,32.67266,0.025889999999999996,263.0,1485.0,,,,,,
1114,17,2020-04-21,Brazil,GO,TOTAL,0,19,18,421,19,421,0.27071999999999996,5.9985599999999994,0.04513,,7003.0,,,,,,
1115,17,2020-04-21,Brazil,MA,TOTAL,6,66,194,1604,60,1396,0.93284,22.6708,0.04115,159.0,4180.0,,,,,,
1116,17,2020-04-21,Brazil,MG,TOTAL,3,44,41,1230,44,1230,0.20785,5.81044,0.035769999999999996,65.0,76480.0,,,,,,
1117,17,2020-04-21,Brazil,MS,TOTAL,1,6,2,173,6,173,0.21591,6.22529,0.03468,16.0,45.0,,,,,,
1118,17,2020-04-21,Brazil,MT,TOTAL,0,6,0,181,6,181,0.17219,5.19448,0.03315,89.0,326.0,,,,,,
1119,17,2020-04-21,Brazil,PA,TOTAL,3,38,124,1026,38,1026,0.44171000000000005,11.926260000000001,0.03704,429.0,282.0,,,,,,
1120,17,2020-04-21,Brazil,PB,TOTAL,6,39,38,301,33,263,0.9706,7.49105,0.12957,116.0,115.0,,,,,,
1121,17,2020-04-21,Brazil,PE,TOTAL,26,260,218,2908,260,2908,2.7205,30.42773,0.08941,100.0,,,,,,,
1122,17,2020-04-21,Brazil,PI,TOTAL,1,15,20,206,14,186,0.45826000000000006,6.293480000000001,0.07282000000000001,80.0,108.0,,,,,,
1123,17,2020-04-21,Brazil,PR,TOTAL,2,55,17,1039,51,1024,0.48102,9.086969999999999,0.05294,439.0,447.0,,,,,,
1124,17,2020-04-21,Brazil,RJ,TOTAL,39,461,407,5306,461,5306,2.67015,30.7328,0.08688,1580.0,,,,,,,
1125,17,2020-04-21,Brazil,RN,TOTAL,1,29,38,646,28,608,0.82695,18.42107,0.04489,161.0,2754.0,,,,,,
1126,17,2020-04-21,Brazil,RO,TOTAL,1,5,24,223,4,199,0.28134000000000003,12.54765,0.02242,40.0,68.0,,,,,,
1127,17,2020-04-21,Brazil,RR,TOTAL,0,3,33,280,3,247,0.49523999999999996,46.22285,0.010709999999999999,39.0,59.0,,,,,,
1128,17,2020-04-21,Brazil,RS,TOTAL,0,27,14,918,27,904,0.23731999999999998,8.06874,0.029410000000000002,184.0,,,,,,,
1129,17,2020-04-21,Brazil,SC,TOTAL,2,37,28,1091,35,1063,0.51641,15.22725,0.03391,,509.0,,,,,,
1130,17,2020-04-21,Brazil,SE,TOTAL,2,7,25,117,5,92,0.30451999999999996,5.089840000000001,0.059829999999999994,37.0,,,,,,,
1131,17,2020-04-21,Brazil,SP,TOTAL,56,1093,805,15385,1093,15385,2.38028,33.50461,0.07103999999999999,1524.0,44003.0,,,,,,
1132,17,2020-04-21,Brazil,TO,TOTAL,0,2,2,37,1,37,0.12716,2.35239,0.05405,15.0,,,,,,,
1133,17,2020-04-21,Brazil,TOTAL,TOTAL,174,2772,2742,43679,2741,43079,1.3090600000000001,20.62707,0.06346,7407.0,155648.0,,,,,,
1134,17,2020-04-22,Brazil,AC,TOTAL,0,8,19,214,8,214,0.9071,24.26483,0.037380000000000004,74.0,336.0,,,,,,
1135,17,2020-04-22,Brazil,AL,TOTAL,1,20,33,243,20,243,0.59928,7.281210000000001,0.0823,74.0,281.0,,,,,,
1136,17,2020-04-22,Brazil,AM,TOTAL,14,207,209,2479,207,2479,4.99445,59.81281,0.0835,879.0,700.0,,,,,,
1137,17,2020-04-22,Brazil,AP,TOTAL,1,14,26,492,14,479,1.65537,58.174530000000004,0.028460000000000003,236.0,1152.0,,,,,,
1138,17,2020-04-22,Brazil,BA,TOTAL,5,53,141,1645,50,1644,0.35635,11.060260000000001,0.03222,405.0,152.0,,,,,,
1139,17,2020-04-22,Brazil,CE,TOTAL,18,239,400,4116,233,3910,2.61715,45.07189,0.058070000000000004,88.0,15191.0,,,,,,
1140,17,2020-04-22,Brazil,DF,TOTAL,1,25,46,959,25,946,0.82911,31.8048,0.02607,523.0,118.0,,,,,,
1141,17,2020-04-22,Brazil,ES,TOTAL,3,37,38,1351,34,1313,0.92071,33.61825,0.027389999999999998,342.0,1485.0,,,,,,
1142,17,2020-04-22,Brazil,GO,TOTAL,2,21,17,438,21,438,0.29922,6.24078,0.04795,,7003.0,,,,,,
1143,17,2020-04-22,Brazil,MA,TOTAL,10,76,153,1757,66,1604,1.07418,24.833289999999998,0.04326,171.0,4115.0,,,,,,
1144,17,2020-04-22,Brazil,MG,TOTAL,3,47,53,1283,47,1283,0.22202,6.06081,0.03663,72.0,76480.0,,,,,,
1145,17,2020-04-22,Brazil,MS,TOTAL,0,6,2,175,6,175,0.21591,6.29726,0.03429,19.0,27.0,,,,,,
1146,17,2020-04-22,Brazil,MT,TOTAL,0,6,24,205,6,183,0.17219,5.88325,0.029269999999999997,94.0,,,,,,,
1147,17,2020-04-22,Brazil,PA,TOTAL,5,43,169,1195,43,1195,0.49983,13.890720000000002,0.03598,450.0,433.0,,,,,,
1148,17,2020-04-22,Brazil,PB,TOTAL,1,40,44,345,39,301,0.99549,8.586089999999999,0.11594000000000002,116.0,148.0,,,,,,
1149,17,2020-04-22,Brazil,PE,TOTAL,22,282,390,3298,282,3298,2.9506900000000003,34.50848,0.08551,105.0,,,,,,,
1150,17,2020-04-22,Brazil,PI,TOTAL,0,15,11,217,15,206,0.45826000000000006,6.6295399999999995,0.06912,84.0,123.0,,,,,,
1151,17,2020-04-22,Brazil,PR,TOTAL,5,60,38,1077,57,1063,0.52475,9.419310000000001,0.05571,502.0,549.0,,,,,,
1152,17,2020-04-22,Brazil,RJ,TOTAL,29,490,246,5552,490,5552,2.83812,32.15765,0.08826,1775.0,,,,,,,
1153,17,2020-04-22,Brazil,RN,TOTAL,5,34,62,708,29,646,0.9695299999999999,20.18904,0.04802,289.0,3089.0,,,,,,
1154,17,2020-04-22,Brazil,RO,TOTAL,0,5,0,223,5,223,0.28134000000000003,12.54765,0.02242,40.0,68.0,,,,,,
1155,17,2020-04-22,Brazil,RR,TOTAL,0,3,17,297,3,280,0.49523999999999996,49.02924,0.0101,39.0,59.0,,,,,,
1156,17,2020-04-22,Brazil,RS,TOTAL,1,28,52,970,27,923,0.24611,8.525789999999999,0.02887,640.0,,,,,,,
1157,17,2020-04-22,Brazil,SC,TOTAL,2,39,24,1115,37,1091,0.54433,15.562220000000002,0.034980000000000004,,296.0,,,,,,
1158,17,2020-04-22,Brazil,SE,TOTAL,0,7,1,118,7,117,0.30451999999999996,5.13335,0.059320000000000005,38.0,,,,,,,
1159,17,2020-04-22,Brazil,SP,TOTAL,41,1134,529,15914,1134,15914,2.46956,34.65664,0.07126,1524.0,44144.0,,,,,,
1160,17,2020-04-22,Brazil,TO,TOTAL,0,2,0,37,1,37,0.12716,2.35239,0.05405,15.0,,,,,,,
1161,17,2020-04-22,Brazil,TOTAL,TOTAL,169,2941,2744,46423,2906,45757,1.38886,21.92291,0.06335,8594.0,155949.0,,,,,,
1162,17,2020-04-23,Brazil,AC,TOTAL,2,10,13,227,10,227,1.1338700000000002,25.73886,0.04405,78.0,398.0,,,,,,
1163,17,2020-04-23,Brazil,AL,TOTAL,2,22,81,324,22,324,0.6592,9.70828,0.0679,75.0,317.0,,,,,,
1164,17,2020-04-23,Brazil,AM,TOTAL,27,234,409,2888,234,2888,5.6459,69.68108000000001,0.08102000000000001,961.0,700.0,,,,,,
1165,17,2020-04-23,Brazil,AP,TOTAL,2,16,63,555,16,548,1.89185,65.6237,0.02883,258.0,932.0,,,,,,
1166,17,2020-04-23,Brazil,BA,TOTAL,9,62,200,1845,59,1789,0.41686000000000006,12.40498,0.0336,428.0,,,,,,,
1167,17,2020-04-23,Brazil,CE,TOTAL,32,271,586,4702,266,4598,2.9675599999999998,51.48883,0.05764,88.0,14750.0,,,,,,
1168,17,2020-04-23,Brazil,DF,TOTAL,1,26,9,968,25,963,0.8622799999999999,32.10328,0.026860000000000002,547.0,118.0,,,,,,
1169,17,2020-04-23,Brazil,ES,TOTAL,6,43,102,1453,42,1363,1.0700100000000001,36.156420000000004,0.029589999999999998,370.0,1485.0,,,,,,
1170,17,2020-04-23,Brazil,GO,TOTAL,2,23,15,453,23,453,0.32771,6.4545,0.050769999999999996,,7053.0,,,,,,
1171,17,2020-04-23,Brazil,MA,TOTAL,12,88,194,1951,76,1757,1.2437799999999999,27.57527,0.045110000000000004,214.0,3916.0,,,,,,
1172,17,2020-04-23,Brazil,MG,TOTAL,4,51,25,1308,51,1308,0.24092,6.17891,0.03899,73.0,77775.0,,,,,,
1173,17,2020-04-23,Brazil,MS,TOTAL,1,7,11,186,7,186,0.25189,6.69309,0.037630000000000004,21.0,27.0,,,,,,
1174,17,2020-04-23,Brazil,MT,TOTAL,1,7,16,221,7,221,0.20089,6.34244,0.03167,109.0,,,,,,,
1175,17,2020-04-23,Brazil,PA,TOTAL,10,53,72,1267,53,1267,0.61607,14.72765,0.04183,525.0,337.0,,,,,,
1176,17,2020-04-23,Brazil,PB,TOTAL,4,44,41,386,40,345,1.09504,9.60647,0.11399000000000001,116.0,148.0,,,,,,
1177,17,2020-04-23,Brazil,PE,TOTAL,30,312,307,3605,312,3519,3.2646,37.72076,0.08655,123.0,,,,,,,
1178,17,2020-04-23,Brazil,PI,TOTAL,1,16,39,256,15,217,0.48881,7.82103,0.0625,84.0,123.0,,,,,,
1179,17,2020-04-23,Brazil,PR,TOTAL,2,62,19,1096,60,1082,0.5422399999999999,9.58548,0.05657,564.0,549.0,,,,,,
1180,17,2020-04-23,Brazil,RJ,TOTAL,40,530,620,6172,530,6172,3.0698,35.748740000000005,0.08587,1888.0,,,,,,,
1181,17,2020-04-23,Brazil,RN,TOTAL,4,38,46,754,34,708,1.08359,21.50076,0.0504,289.0,3086.0,,,,,,
1182,17,2020-04-23,Brazil,RO,TOTAL,0,5,27,250,5,250,0.28134000000000003,14.066870000000002,0.02,55.0,50.0,,,,,,
1183,17,2020-04-23,Brazil,RR,TOTAL,0,3,7,304,3,297,0.49523999999999996,50.18481,0.00987,39.0,56.0,,,,,,
1184,17,2020-04-23,Brazil,RS,TOTAL,1,29,69,1039,29,994,0.25489,9.13227,0.02791,678.0,,,,,,,
1185,17,2020-04-23,Brazil,SC,TOTAL,3,42,55,1170,39,1115,0.5862,16.32986,0.0359,,395.0,,,,,,
1186,17,2020-04-23,Brazil,SE,TOTAL,1,8,17,135,8,124,0.34802,5.87289,0.05926,38.0,,,,,,,
1187,17,2020-04-23,Brazil,SP,TOTAL,211,1345,826,16740,1345,16740,2.9290700000000003,36.455459999999995,0.08035,1524.0,45518.0,,,,,,
1188,17,2020-04-23,Brazil,TO,TOTAL,0,2,6,43,2,37,0.12716,2.73386,0.04651,15.0,,,,,,,
1189,17,2020-04-23,Brazil,TOTAL,TOTAL,408,3349,3875,50298,3313,49492,1.58154,23.75284,0.06658,9160.0,157733.0,,,,,,
1190,17,2020-04-24,Brazil,AC,TOTAL,1,11,7,234,11,234,1.24726,26.53257,0.04701,88.0,398.0,,,,,,
1191,17,2020-04-24,Brazil,AL,TOTAL,5,27,89,413,27,413,0.80902,12.375060000000001,0.06538,78.0,219.0,,,,,,
1192,17,2020-04-24,Brazil,AM,TOTAL,21,255,306,3194,255,3194,6.15259,77.06419,0.07984,1037.0,700.0,,,,,,
1193,17,2020-04-24,Brazil,AP,TOTAL,2,18,93,648,18,633,2.12834,76.62011,0.027780000000000003,272.0,938.0,,,,,,
1194,17,2020-04-24,Brazil,BA,TOTAL,5,67,134,1979,64,1962,0.45048,13.305929999999998,0.03386,452.0,,,,,,,
1195,17,2020-04-24,Brazil,CE,TOTAL,22,293,419,5121,284,4800,3.20847,56.07705,0.05722000000000001,187.0,15989.0,,,,,,
1196,17,2020-04-24,Brazil,DF,TOTAL,0,26,44,1012,26,989,0.8622799999999999,33.56252,0.025689999999999998,547.0,118.0,,,,,,
1197,17,2020-04-24,Brazil,ES,TOTAL,4,47,212,1665,42,1381,1.16955,41.43182,0.02823,409.0,,,,,,,
1198,17,2020-04-24,Brazil,GO,TOTAL,1,24,33,486,24,486,0.34196,6.9247,0.04938,,7103.0,,,,,,
1199,17,2020-04-24,Brazil,MA,TOTAL,12,100,154,2105,88,1951,1.41339,29.751890000000003,0.047510000000000004,250.0,4464.0,,,,,,
1200,17,2020-04-24,Brazil,MG,TOTAL,3,54,111,1419,54,1419,0.25509,6.70326,0.03805,82.0,73271.0,,,,,,
1201,17,2020-04-24,Brazil,MS,TOTAL,0,7,27,213,7,213,0.25189,7.66467,0.03286,102.0,21.0,,,,,,
1202,17,2020-04-24,Brazil,MT,TOTAL,1,8,20,241,8,240,0.22959000000000002,6.916410000000001,0.0332,125.0,,,,,,,
1203,17,2020-04-24,Brazil,PA,TOTAL,33,86,312,1579,75,1446,0.9996700000000001,18.35435,0.05446,606.0,337.0,,,,,,
1204,17,2020-04-24,Brazil,PB,TOTAL,2,46,61,447,44,386,1.14481,11.12459,0.10290999999999999,117.0,148.0,,,,,,
1205,17,2020-04-24,Brazil,PE,TOTAL,40,352,394,3999,352,3999,3.6831400000000003,41.84336,0.08802,202.0,,,,,,,
1206,17,2020-04-24,Brazil,PI,TOTAL,1,17,41,297,16,256,0.51937,9.07361,0.05724,104.0,123.0,,,,,,
1207,17,2020-04-24,Brazil,PR,TOTAL,5,67,37,1133,64,1119,0.58597,9.90908,0.05914,620.0,2357.0,,,,,,
1208,17,2020-04-24,Brazil,RJ,TOTAL,40,570,110,6282,570,6282,3.3014900000000003,36.385870000000004,0.09074,2518.0,,,,,,,
1209,17,2020-04-24,Brazil,RN,TOTAL,2,40,27,781,38,754,1.14062,22.27068,0.05122,289.0,3298.0,,,,,,
1210,17,2020-04-24,Brazil,RO,TOTAL,1,6,40,290,5,290,0.3376,16.31757,0.02069,60.0,107.0,,,,,,
1211,17,2020-04-24,Brazil,RR,TOTAL,0,3,41,345,3,304,0.49523999999999996,56.95315,0.0087,39.0,89.0,,,,,,
1212,17,2020-04-24,Brazil,RS,TOTAL,5,34,57,1096,31,1061,0.29884,9.63327,0.03102,693.0,,,,,,,
1213,17,2020-04-24,Brazil,SC,TOTAL,0,42,39,1209,42,1170,0.5862,16.87419,0.03474,,395.0,,,,,,
1214,17,2020-04-24,Brazil,SE,TOTAL,0,8,10,145,8,144,0.34802,6.307919999999999,0.055170000000000004,39.0,,,,,,,
1215,17,2020-04-24,Brazil,SP,TOTAL,167,1512,1086,17826,1512,17826,3.29275,38.82049,0.08482,1524.0,48130.0,,,,,,
1216,17,2020-04-24,Brazil,TO,TOTAL,0,2,7,50,2,43,0.12716,3.1789099999999997,0.04,16.0,,,,,,,
1217,17,2020-04-24,Brazil,TOTAL,TOTAL,373,3722,3911,54209,3670,52995,1.7576900000000002,25.59978,0.06866,10456.0,158205.0,,,,,,
1218,17,2020-04-25,Brazil,AC,TOTAL,0,11,24,258,11,258,1.24726,29.253859999999996,0.04264,88.0,507.0,,,,,,
1219,17,2020-04-25,Brazil,AL,TOTAL,2,29,88,501,29,501,0.86895,15.01188,0.057879999999999994,87.0,463.0,,,,,,
1220,17,2020-04-25,Brazil,AM,TOTAL,32,287,441,3635,287,3635,6.92468,87.70455,0.07895,1089.0,1764.0,,,,,,
1221,17,2020-04-25,Brazil,AP,TOTAL,2,20,41,689,19,685,2.36482,81.46798000000001,0.02903,285.0,993.0,,,,,,
1222,17,2020-04-25,Brazil,BA,TOTAL,5,72,137,2116,70,2081,0.4841,14.22706,0.03403,454.0,3714.0,,,,,,
1223,17,2020-04-25,Brazil,CE,TOTAL,33,326,546,5667,310,5421,3.5698300000000005,62.055969999999995,0.05753,187.0,17714.0,,,,,,
1224,17,2020-04-25,Brazil,DF,TOTAL,1,27,8,1020,26,1013,0.89544,33.82784,0.02647,680.0,118.0,,,,,,
1225,17,2020-04-25,Brazil,ES,TOTAL,5,52,46,1711,47,1595,1.29397,42.57649,0.030389999999999997,468.0,,,,,,,
1226,17,2020-04-25,Brazil,GO,TOTAL,1,25,20,506,25,506,0.35620999999999997,7.20967,0.04941,,7153.0,,,,,,
1227,17,2020-04-25,Brazil,MA,TOTAL,12,112,118,2223,100,2105,1.583,31.419690000000003,0.05038,307.0,4425.0,,,,,,
1228,17,2020-04-25,Brazil,MG,TOTAL,4,58,62,1481,58,1481,0.27399,6.99615,0.03916,146.0,73271.0,,,,,,
1229,17,2020-04-25,Brazil,MS,TOTAL,0,7,4,217,7,217,0.25189,7.8086,0.032260000000000004,105.0,25.0,,,,,,
1230,17,2020-04-25,Brazil,MT,TOTAL,1,9,6,247,9,247,0.25829,7.0886,0.03644,127.0,79.0,,,,,,
1231,17,2020-04-25,Brazil,PA,TOTAL,9,95,166,1745,86,1579,1.10428,20.28394,0.054439999999999995,736.0,482.0,,,,,,
1232,17,2020-04-25,Brazil,PB,TOTAL,3,49,52,499,46,447,1.21947,12.41872,0.0982,117.0,,,,,,,
1233,17,2020-04-25,Brazil,PE,TOTAL,29,381,508,4507,381,4507,3.9865800000000005,47.1588,0.08454,220.0,,,,,,,
1234,17,2020-04-25,Brazil,PI,TOTAL,1,18,34,331,17,297,0.54992,10.11234,0.05438,110.0,123.0,,,,,,
1235,17,2020-04-25,Brazil,PR,TOTAL,4,71,22,1155,69,1140,0.6209600000000001,10.10149,0.061470000000000004,661.0,1483.0,,,,,,
1236,17,2020-04-25,Brazil,RJ,TOTAL,45,615,546,6828,615,6828,3.5621300000000002,39.54835,0.09007000000000001,3144.0,,,,,,,
1237,17,2020-04-25,Brazil,RN,TOTAL,4,44,44,825,40,781,1.2546899999999999,23.525370000000002,0.053329999999999995,289.0,3928.0,,,,,,
1238,17,2020-04-25,Brazil,RO,TOTAL,1,7,38,328,7,328,0.39387,18.45574,0.02134,67.0,82.0,,,,,,
1239,17,2020-04-25,Brazil,RR,TOTAL,1,4,56,401,3,345,0.66033,66.19771999999999,0.00998,110.0,70.0,,,,,,
1240,17,2020-04-25,Brazil,RS,TOTAL,1,35,70,1166,34,1096,0.30763,10.24853,0.030019999999999998,703.0,,,,,,,
1241,17,2020-04-25,Brazil,SC,TOTAL,0,42,26,1235,42,1209,0.5862,17.23708,0.034010000000000006,,388.0,,,,,,
1242,17,2020-04-25,Brazil,SE,TOTAL,1,9,9,154,9,153,0.39153000000000004,6.69945,0.05844,40.0,,,,,,,
1243,17,2020-04-25,Brazil,SP,TOTAL,155,1667,2178,20004,1667,20004,3.6303,43.56362,0.08333,1524.0,54663.0,,,,,,
1244,17,2020-04-25,Brazil,TO,TOTAL,0,2,8,58,2,50,0.12716,3.6875400000000003,0.034480000000000004,16.0,,,,,,,
1245,17,2020-04-25,Brazil,TOTAL,TOTAL,352,4074,5298,59507,4016,58509,1.92392,28.10172,0.06846000000000001,11760.0,171445.0,,,,,,
1246,18,2020-04-26,Brazil,AC,TOTAL,0,11,21,279,11,279,1.24726,31.63498,0.03943,99.0,582.0,2131.0,241.62777999999997,,,,
1247,18,2020-04-26,Brazil,AL,TOTAL,3,32,59,560,32,554,0.9588399999999999,16.77975,0.057139999999999996,90.0,427.0,2348.0,70.35507,,,,
1248,18,2020-04-26,Brazil,AM,TOTAL,17,304,198,3833,304,3833,7.33485,92.48185,0.07931,1220.0,1764.0,,,,,,
1249,18,2020-04-26,Brazil,AP,TOTAL,3,23,132,821,21,798,2.7195400000000003,97.07578000000001,0.028010000000000004,306.0,1122.0,3292.0,389.24906,,,,
1250,18,2020-04-26,Brazil,BA,TOTAL,2,74,132,2248,73,2209,0.49754,15.11457,0.03292,473.0,1840.0,11190.0,75.23668,,,,
1251,18,2020-04-26,Brazil,CE,TOTAL,50,376,593,6260,327,5833,4.11735,68.54956999999999,0.06006,187.0,17179.0,20692.0,226.58588999999998,,,,
1252,18,2020-04-26,Brazil,DF,TOTAL,0,27,105,1125,27,1066,0.89544,37.31012,0.024,682.0,118.0,24825.0,823.3099,,,,
1253,18,2020-04-26,Brazil,ES,TOTAL,5,57,108,1819,51,1703,1.41839,45.26396,0.03134,481.0,,9193.0,228.75841,,,,
1254,18,2020-04-26,Brazil,GO,TOTAL,0,25,67,573,25,573,0.35620999999999997,8.16431,0.04363,,7203.0,2763.0,39.36821,,,,
1255,18,2020-04-26,Brazil,MA,TOTAL,13,125,187,2410,112,2223,1.7667400000000002,34.06273,0.051870000000000006,463.0,4989.0,6114.0,86.41475,,,,
1256,18,2020-04-26,Brazil,MG,TOTAL,3,61,67,1548,61,1548,0.28815999999999997,7.31265,0.03941,151.0,78232.0,7782.0,36.76166,,,,
1257,18,2020-04-26,Brazil,MS,TOTAL,0,7,17,234,7,234,0.25189,8.42034,0.029910000000000003,114.0,18.0,2072.0,74.55957,,,,
1258,18,2020-04-26,Brazil,MT,TOTAL,0,9,3,250,9,250,0.25829,7.1747,0.036,129.0,79.0,1893.0,54.32683000000001,,,,
1259,18,2020-04-26,Brazil,PA,TOTAL,19,114,325,2070,100,1867,1.32514,24.06175,0.05507000000000001,879.0,593.0,3932.0,45.7057,,,,
1260,18,2020-04-26,Brazil,PB,TOTAL,1,50,44,543,49,499,1.2443600000000001,13.513760000000001,0.09208,119.0,,1881.0,46.81286,,,,
1261,18,2020-04-26,Brazil,PE,TOTAL,34,415,391,4898,415,4898,4.3423300000000005,51.250009999999996,0.08473,416.0,,10161.0,106.31918999999999,,,,
1262,18,2020-04-26,Brazil,PI,TOTAL,2,20,33,364,18,331,0.61102,11.120519999999999,0.05495,110.0,123.0,3973.0,121.37868999999999,,,,
1263,18,2020-04-26,Brazil,PR,TOTAL,4,75,16,1171,72,1156,0.65594,10.24142,0.06405,682.0,1483.0,12448.0,108.8687,,,,
1264,18,2020-04-26,Brazil,RJ,TOTAL,30,645,283,7111,645,7111,3.73589,41.187509999999996,0.0907,3144.0,,,,,,,
1265,18,2020-04-26,Brazil,RN,TOTAL,1,45,7,832,44,825,1.2832,23.72498,0.05409,289.0,3989.0,3619.0,103.19794,,,,
1266,18,2020-04-26,Brazil,RO,TOTAL,3,10,36,364,10,364,0.56267,20.481370000000002,0.027469999999999998,72.0,81.0,1763.0,99.19959,,,,
1267,18,2020-04-26,Brazil,RR,TOTAL,0,4,6,407,4,401,0.66033,67.18821,0.00983,110.0,80.0,908.0,149.8941,,,,
1268,18,2020-04-26,Brazil,RS,TOTAL,3,38,42,1208,35,1166,0.334,10.61769,0.03146,715.0,,,,,,,
1269,18,2020-04-26,Brazil,SC,TOTAL,1,43,102,1337,42,1235,0.60016,18.66071,0.03216,,258.0,8635.0,120.51997,,,,
1270,18,2020-04-26,Brazil,SE,TOTAL,0,9,21,175,9,159,0.39153000000000004,7.613010000000001,0.05143,43.0,,1629.0,70.86627,,,,
1271,18,2020-04-26,Brazil,SP,TOTAL,33,1700,711,20715,1700,20715,3.7021699999999997,45.112,0.08207,1524.0,55402.0,35600.0,77.52774000000001,,,,
1272,18,2020-04-26,Brazil,TO,TOTAL,0,2,9,67,2,58,0.12716,4.25974,0.02985,16.0,,854.0,54.295790000000004,,,,
1273,18,2020-04-26,Brazil,TOTAL,TOTAL,227,4301,3715,63222,4205,61888,2.03111,29.8561,0.06803,12514.0,175562.0,179698.0,84.861,,,,
1274,18,2020-04-27,Brazil,AC,TOTAL,3,14,22,301,14,279,1.58742,34.1295,0.04651,105.0,705.0,2466.0,279.61244,,,,
1275,18,2020-04-27,Brazil,AL,TOTAL,2,34,83,643,34,643,1.0187700000000002,19.26674,0.052879999999999996,94.0,483.0,2594.0,77.72618,,,,
1276,18,2020-04-27,Brazil,AM,TOTAL,16,320,95,3928,320,3928,7.7209,94.77399,0.08147,1272.0,1764.0,,,,,,
1277,18,2020-04-27,Brazil,AP,TOTAL,3,26,21,842,26,842,3.0742599999999998,99.55884,0.03088,355.0,1399.0,4090.0,483.60531,,,,
1278,18,2020-04-27,Brazil,BA,TOTAL,9,83,108,2356,76,2354,0.55806,15.840720000000001,0.035230000000000004,501.0,1840.0,11430.0,76.85034,,,,
1279,18,2020-04-27,Brazil,CE,TOTAL,21,397,523,6783,390,6726,4.34731,74.27663000000001,0.05853,187.0,18839.0,22724.0,248.83712000000003,,,,
1280,18,2020-04-27,Brazil,DF,TOTAL,1,28,64,1189,27,1146,0.92861,39.43265,0.02355,682.0,118.0,24825.0,823.3099,,,,
1281,18,2020-04-27,Brazil,ES,TOTAL,6,63,125,1944,57,1796,1.56769,48.37445,0.03241,501.0,,10666.0,265.41251,,,,
1282,18,2020-04-27,Brazil,GO,TOTAL,1,26,43,616,26,616,0.37046,8.77699,0.042210000000000004,,7407.0,2945.0,41.96141,,,,
1283,18,2020-04-27,Brazil,MA,TOTAL,20,145,118,2528,125,2410,2.04942,35.73053,0.05736,533.0,6178.0,6530.0,92.29446,,,,
1284,18,2020-04-27,Brazil,MG,TOTAL,1,62,38,1586,62,1586,0.29288000000000003,7.49216,0.03909,187.0,78667.0,7876.0,37.205709999999996,,,,
1285,18,2020-04-27,Brazil,MS,TOTAL,2,9,4,238,9,238,0.32386,8.56427,0.03782,124.0,18.0,2249.0,80.9288,,,,
1286,18,2020-04-27,Brazil,MT,TOTAL,1,10,7,257,10,257,0.28699,7.375589999999999,0.03891,145.0,24.0,1931.0,55.417390000000005,,,,
1287,18,2020-04-27,Brazil,PA,TOTAL,8,122,149,2219,114,2128,1.41813,25.79373,0.054979999999999994,1002.0,494.0,4654.0,54.098259999999996,,,,
1288,18,2020-04-27,Brazil,PB,TOTAL,3,53,90,633,50,543,1.31902,15.75361,0.08373,119.0,,2115.0,52.63646,,,,
1289,18,2020-04-27,Brazil,PE,TOTAL,35,450,460,5358,450,5358,4.708559999999999,56.0632,0.08399,704.0,1198.0,11264.0,117.86038,,,,
1290,18,2020-04-27,Brazil,PI,TOTAL,1,21,44,408,20,364,0.64157,12.46476,0.05147,121.0,123.0,2028.0,61.957209999999996,,,,
1291,18,2020-04-27,Brazil,PR,TOTAL,2,77,30,1201,75,1186,0.67343,10.5038,0.06411,753.0,1483.0,12448.0,108.8687,,,,
1292,18,2020-04-27,Brazil,RJ,TOTAL,32,677,833,7944,677,7944,3.92124,46.01232,0.08522,3650.0,,,,,,,
1293,18,2020-04-27,Brazil,RN,TOTAL,3,48,25,857,45,832,1.36875,24.43786,0.056010000000000004,289.0,4122.0,3798.0,108.30223000000001,,,,
